file_id	emotion	raw_text	normalized_text	speaker_id	gender	age
KD0_sadness_75.wav	sadness	Moja teściowa czasem przyjeżdża do nas w weekend.	moja teściowa czasem przyjeżdża do nas w weekend	        KD0	female	28
SM0_neutral_55.wav	neutral	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        SM0	male	24
TP0_fear_81.wav	fear	W lipcu wyjeżdżam z rodziną na wakacje nad morze.	w lipcu wyjeżdżam z rodziną na wakacje nad morze	        TP0	male	26
EB0_anger_84.wav	anger	Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.	kontrświadczenie za udzieloną pożyczkę było bardzo wysokie	        EB0	female	27
IC0_anger_15.wav	anger	Sporadycznie chodzę na siłownię.	sporadycznie chodzę na siłownię	        IC0	female	28
EB0_anger_90.wav	anger	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        EB0	female	27
MP0_anger_68.wav	anger	Zamek w Malborku jest jednym z najpiękniejszych w Polsce.	zamek w malborku jest jednym z najpiękniejszych w polsce	        MP0	male	24
SM0_neutral_41.wav	neutral	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        SM0	male	24
EB0_surprised_53.wav	surprised	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        EB0	female	27
KD0_sadness_61.wav	sadness	Zupa pomidorowa to moje ulubione danie.	zupa pomidorowa to moje ulubione danie	        KD0	female	28
MP0_anger_40.wav	anger	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        MP0	male	24
KD0_anger_77.wav	anger	Marzec kojarzy się z wiosennymi promieniami słońca.	marzec kojarzy się z wiosennymi promieniami słońca	        KD0	female	28
SM0_neutral_69.wav	neutral	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        SM0	male	24
KD0_sadness_49.wav	sadness	Niektórzy powiedzą, że to państwo z kartonu.	niektórzy powiedzą że to państwo z kartonu	        KD0	female	28
KS0_anger_5.wav	anger	Przestań go judzić.	przestań go judzić	        KS0	male	23
IC0_anger_29.wav	anger	W październiku zaczyna się jesień.	w październiku zaczyna się jesień	        IC0	female	28
KS0_fear_13.wav	fear	Interesuje mnie historia Polski.	interesuje mnie historia polski	        KS0	male	23
MP0_anger_54.wav	anger	W grudniu często pada śnieg.	w grudniu często pada śnieg	        MP0	male	24
KD0_anger_63.wav	anger	Moja wizja na przyszłość jest jasna i wyraźna.	moja wizja na przyszłość jest jasna i wyraźna	        KD0	female	28
KD0_anger_88.wav	anger	Jabłko jest bogatym źródłem witamin i składników odżywczych.	jabłko jest bogatym źródłem witamin i składników odżywczych	        KD0	female	28
EB0_surprised_84.wav	surprised	Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.	kontrświadczenie za udzieloną pożyczkę było bardzo wysokie	        EB0	female	27
KD0_surprised_2.wav	surprised	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        KD0	female	28
EB0_anger_47.wav	anger	Król był bardzo sprawiedliwym człowiekiem.	król był bardzo sprawiedliwym człowiekiem	        EB0	female	27
KS0_neutral_32.wav	neutral	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        KS0	male	23
WR0_sadness_10.wav	sadness	Kupiłem nową szafę do sypialni.	kupiłem nową szafę do sypialni	        WR0	male	23
TP0_fear_42.wav	fear	Przyjaciel to ktoś, kto zawsze jest po mojej stronie.	przyjaciel to ktoś kto zawsze jest po mojej stronie	        TP0	male	26
TP0_fear_56.wav	fear	Moje dziecko umie już mówić kilka słów.	moje dziecko umie już mówić kilka słów	        TP0	male	26
EB0_anger_53.wav	anger	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        EB0	female	27
KS0_neutral_26.wav	neutral	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        KS0	male	23
EB0_surprised_90.wav	surprised	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        EB0	female	27
SM0_neutral_82.wav	neutral	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        SM0	male	24
EB0_happiness_66.wav	happiness	Rtęć jest jednym z pierwiastków chemicznych.	rtęć jest jednym z pierwiastków chemicznych	        EB0	female	27
EB0_surprised_2.wav	surprised	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        EB0	female	27
WR0_sadness_38.wav	sadness	„Ród smoka” to serial telewizyjny.	„ród smoka” to serial telewizyjny	        WR0	male	23
EB0_happiness_72.wav	happiness	Bastion był kiedyś ważnym elementem obrony miasta.	bastion był kiedyś ważnym elementem obrony miasta	        EB0	female	27
TP0_neutral_5.wav	neutral	Przestań go judzić.	przestań go judzić	        TP0	male	26
WR0_happiness_69.wav	happiness	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        WR0	male	23
TP0_neutral_48.wav	neutral	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        TP0	male	26
IC0_sadness_19.wav	sadness	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        IC0	female	28
WR0_happiness_55.wav	happiness	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        WR0	male	23
TP0_neutral_60.wav	neutral	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        TP0	male	26
IC0_sadness_31.wav	sadness	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        IC0	female	28
MK0_sadness_33.wav	sadness	Po operacji nie mam żadnych blizn.	po operacji nie mam żadnych blizn	        MK0	female	23
MK0_fear_26.wav	fear	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        MK0	female	23
KS0_happiness_35.wav	happiness	Aby upiec ciasto, muszę kupić mączkę.	aby upiec ciasto muszę kupić mączkę	        KS0	male	23
KS0_happiness_21.wav	happiness	Egipcjanie uważali ibisy za święte.	egipcjanie uważali ibisy za święte	        KS0	male	23
MK0_sadness_27.wav	sadness	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        MK0	female	23
MK0_fear_32.wav	fear	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        MK0	female	23
WR0_happiness_41.wav	happiness	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        WR0	male	23
TP0_neutral_74.wav	neutral	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        TP0	male	26
IC0_sadness_25.wav	sadness	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        IC0	female	28
KS0_surprised_14.wav	surprised	Ten miesiąc minął bardzo szybko.	ten miesiąc minął bardzo szybko	        KS0	male	23
EB0_fear_19.wav	fear	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        EB0	female	27
WR0_surprised_74.wav	surprised	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        WR0	male	23
EB0_neutral_17.wav	neutral	Chcę przeczytać ten artykuł jeszcze raz.	chcę przeczytać ten artykuł jeszcze raz	        EB0	female	27
WR0_surprised_60.wav	surprised	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        WR0	male	23
MP0_sadness_69.wav	sadness	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        MP0	male	24
KS0_surprised_28.wav	surprised	Podczas medytacji można wejść w trans.	podczas medytacji można wejść w trans	        KS0	male	23
WR0_surprised_48.wav	surprised	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        WR0	male	23
EB0_fear_25.wav	fear	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        EB0	female	27
EB0_fear_31.wav	fear	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        EB0	female	27
KD0_neutral_6.wav	neutral	Dziunia, nie jesteś moim szefem.	dziunia nie jesteś moim szefem	        KD0	female	28
WR0_happiness_82.wav	happiness	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        WR0	male	23
EB0_neutral_64.wav	neutral	Ucho wykrywa dźwięki o różnej częstotliwości.	ucho wykrywa dźwięki o różnej częstotliwości	        EB0	female	27
KS0_surprised_67.wav	surprised	Miłość jest jednym z najpiękniejszych uczuć.	miłość jest jednym z najpiękniejszych uczuć	        KS0	male	23
KS0_surprised_73.wav	surprised	Zawsze stawiam przed rzeczownikami właściwy rodzajnik.	zawsze stawiam przed rzeczownikami właściwy rodzajnik	        KS0	male	23
WR0_surprised_13.wav	surprised	Interesuje mnie historia Polski.	interesuje mnie historia polski	        WR0	male	23
EB0_neutral_70.wav	neutral	Człowiek zaczyna umierać już w momencie narodzin.	człowiek zaczyna umierać już w momencie narodzin	        EB0	female	27
EB0_fear_56.wav	fear	Moje dziecko umie już mówić kilka słów.	moje dziecko umie już mówić kilka słów	        EB0	female	27
KS0_happiness_85.wav	happiness	W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.	w bankach można założyć konto osobiste oszczędnościowe lub kredytowe	        KS0	male	23
EB0_neutral_58.wav	neutral	Otrzymałem piękną pocztówkę z widokiem na góry.	otrzymałem piękną pocztówkę z widokiem na góry	        EB0	female	27
IC0_sadness_81.wav	sadness	W lipcu wyjeżdżam z rodziną na wakacje nad morze.	w lipcu wyjeżdżam z rodziną na wakacje nad morze	        IC0	female	28
MK0_sadness_83.wav	sadness	Ten źrebak jest wychowany zgodnie z najlepszymi standardami.	ten źrebak jest wychowany zgodnie z najlepszymi standardami	        MK0	female	23
MK0_fear_82.wav	fear	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        MK0	female	23
EB0_fear_42.wav	fear	Przyjaciel to ktoś, kto zawsze jest po mojej stronie.	przyjaciel to ktoś kto zawsze jest po mojej stronie	        EB0	female	27
MK0_fear_69.wav	fear	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        MK0	female	23
MK0_sadness_68.wav	sadness	Zamek w Malborku jest jednym z najpiękniejszych w Polsce.	zamek w malborku jest jednym z najpiękniejszych w polsce	        MK0	female	23
KS0_happiness_46.wav	happiness	„Żołwica” to dawne określenie na siostrę męża.	żołwica to dawne określenie na siostrę męża	        KS0	male	23
MK0_sadness_40.wav	sadness	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        MK0	female	23
MK0_fear_55.wav	fear	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        MK0	female	23
WR0_happiness_26.wav	happiness	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        WR0	male	23
TP0_neutral_13.wav	neutral	Interesuje mnie historia Polski.	interesuje mnie historia polski	        TP0	male	26
IC0_sadness_42.wav	sadness	Przyjaciel to ktoś, kto zawsze jest po mojej stronie.	przyjaciel to ktoś kto zawsze jest po mojej stronie	        IC0	female	28
WR0_happiness_32.wav	happiness	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        WR0	male	23
IC0_sadness_56.wav	sadness	Moje dziecko umie już mówić kilka słów.	moje dziecko umie już mówić kilka słów	        IC0	female	28
MK0_sadness_54.wav	sadness	W grudniu często pada śnieg.	w grudniu często pada śnieg	        MK0	female	23
MK0_fear_41.wav	fear	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        MK0	female	23
KS0_happiness_52.wav	happiness	Na złamaną kończynę często zakłada się gips.	na złamaną kończynę często zakłada się gips	        KS0	male	23
EB0_fear_81.wav	fear	W lipcu wyjeżdżam z rodziną na wakacje nad morze.	w lipcu wyjeżdżam z rodziną na wakacje nad morze	        EB0	female	27
TP0_fear_31.wav	fear	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        TP0	male	26
SM0_fear_6.wav	fear	Dziunia, nie jesteś moim szefem.	dziunia nie jesteś moim szefem	        SM0	male	24
EB0_anger_34.wav	anger	Pan Janek jest naszym nowym sąsiadem.	pan janek jest naszym nowym sąsiadem	        EB0	female	27
KS0_neutral_41.wav	neutral	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        KS0	male	23
WR0_sadness_63.wav	sadness	Moja wizja na przyszłość jest jasna i wyraźna.	moja wizja na przyszłość jest jasna i wyraźna	        WR0	male	23
EB0_happiness_29.wav	happiness	W październiku zaczyna się jesień.	w październiku zaczyna się jesień	        EB0	female	27
MK0_sadness_1.wav	sadness	Lubię czytać przed snem.	lubię czytać przed snem	        MK0	female	23
EB0_anger_20.wav	anger	Zima to czas jeżdżenia na sankach.	zima to czas jeżdżenia na sankach	        EB0	female	27
KS0_neutral_55.wav	neutral	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        KS0	male	23
WR0_sadness_77.wav	sadness	Marzec kojarzy się z wiosennymi promieniami słońca.	marzec kojarzy się z wiosennymi promieniami słońca	        WR0	male	23
TP0_fear_25.wav	fear	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        TP0	male	26
EB0_happiness_15.wav	happiness	Sporadycznie chodzę na siłownię.	sporadycznie chodzę na siłownię	        EB0	female	27
TP0_fear_19.wav	fear	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        TP0	male	26
EB0_sadness_2.wav	sadness	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        EB0	female	27
KS0_neutral_69.wav	neutral	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        KS0	male	23
IC0_anger_66.wav	anger	Rtęć jest jednym z pierwiastków chemicznych.	rtęć jest jednym z pierwiastków chemicznych	        IC0	female	28
KS0_neutral_82.wav	neutral	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        KS0	male	23
SM0_neutral_26.wav	neutral	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        SM0	male	24
KD0_anger_38.wav	anger	„Ród smoka” to serial telewizyjny.	„ród smoka” to serial telewizyjny	        KD0	female	28
KS0_fear_48.wav	fear	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        KS0	male	23
EB0_surprised_34.wav	surprised	Pan Janek jest naszym nowym sąsiadem.	pan janek jest naszym nowym sąsiadem	        EB0	female	27
KD0_sadness_12.wav	sadness	Mój teść zawsze służy radą.	mój teść zawsze służy radą	        KD0	female	28
EB0_surprised_20.wav	surprised	Zima to czas jeżdżenia na sankach.	zima to czas jeżdżenia na sankach	        EB0	female	27
IC0_fear_5.wav	fear	Przestań go judzić.	przestań go judzić	        IC0	female	28
SM0_neutral_32.wav	neutral	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        SM0	male	24
IC0_anger_72.wav	anger	Bastion był kiedyś ważnym elementem obrony miasta.	bastion był kiedyś ważnym elementem obrony miasta	        IC0	female	28
KS0_fear_74.wav	fear	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        KS0	male	23
MP0_anger_27.wav	anger	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        MP0	male	24
KD0_anger_10.wav	anger	Kupiłem nową szafę do sypialni.	kupiłem nową szafę do sypialni	        KD0	female	28
KS0_fear_60.wav	fear	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        KS0	male	23
WR0_sadness_88.wav	sadness	Jabłko jest bogatym źródłem witamin i składników odżywczych.	jabłko jest bogatym źródłem witamin i składników odżywczych	        WR0	male	23
TP0_surprised_74.wav	surprised	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        TP0	male	26
KS0_sadness_27.wav	sadness	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        KS0	male	23
IC0_surprised_8.wav	surprised	Moja ciocia jest bardzo pomocna.	moja ciocia jest bardzo pomocna	        IC0	female	28
SM0_anger_7.wav	anger	Życie jest pełne niespodzianek.	życie jest pełne niespodzianek	        SM0	male	24
SM0_sadness_83.wav	sadness	Ten źrebak jest wychowany zgodnie z najlepszymi standardami.	ten źrebak jest wychowany zgodnie z najlepszymi standardami	        SM0	male	24
MK0_happiness_84.wav	happiness	Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.	kontrświadczenie za udzieloną pożyczkę było bardzo wysokie	        MK0	female	23
MK0_happiness_90.wav	happiness	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        MK0	female	23
SM0_surprised_78.wav	surprised	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        SM0	male	24
SM0_fear_11.wav	fear	Nie zachowuj się jak żigolak.	nie zachowuj się jak żigolak	        SM0	male	24
TP0_surprised_60.wav	surprised	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        TP0	male	26
KS0_sadness_33.wav	sadness	Po operacji nie mam żadnych blizn.	po operacji nie mam żadnych blizn	        KS0	male	23
TP0_surprised_48.wav	surprised	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        TP0	male	26
WR0_neutral_39.wav	neutral	Sziwa oznacza żałobę po zmarłym.	sziwa oznacza żałobę po zmarłym	        WR0	male	23
MP0_surprised_70.wav	surprised	Człowiek zaczyna umierać już w momencie narodzin.	człowiek zaczyna umierać już w momencie narodzin	        MP0	male	24
SM0_surprised_50.wav	surprised	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        SM0	male	24
SM0_fear_39.wav	fear	Sziwa oznacza żałobę po zmarłym.	sziwa oznacza żałobę po zmarłym	        SM0	male	24
MK0_anger_80.wav	anger	Do dzisiejszego obiadu potrzebuje małego garnczka.	do dzisiejszego obiadu potrzebuje małego garnczka	        MK0	female	23
MP0_surprised_64.wav	surprised	Ucho wykrywa dźwięki o różnej częstotliwości.	ucho wykrywa dźwięki o różnej częstotliwości	        MP0	male	24
SM0_surprised_44.wav	surprised	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        SM0	male	24
TP0_happiness_82.wav	happiness	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        TP0	male	26
SM0_happiness_71.wav	happiness	Baza wojskowa jest strategicznym punktem dla armii.	baza wojskowa jest strategicznym punktem dla armii	        SM0	male	24
TP0_happiness_69.wav	happiness	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        TP0	male	26
KD0_neutral_60.wav	neutral	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        KD0	female	28
MK0_happiness_47.wav	happiness	Król był bardzo sprawiedliwym człowiekiem.	król był bardzo sprawiedliwym człowiekiem	        MK0	female	23
SM0_sadness_40.wav	sadness	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        SM0	male	24
SM0_sadness_54.wav	sadness	W grudniu często pada śnieg.	w grudniu często pada śnieg	        SM0	male	24
KD0_fear_6.wav	fear	Dziunia, nie jesteś moim szefem.	dziunia nie jesteś moim szefem	        KD0	female	28
MK0_happiness_53.wav	happiness	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        MK0	female	23
KD0_neutral_74.wav	neutral	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        KD0	female	28
SM0_happiness_65.wav	happiness	Podczas remontu odkryliśmy starodawny mur.	podczas remontu odkryliśmy starodawny mur	        SM0	male	24
SM0_anger_22.wav	anger	Piesek wszedł do rzeki żeby popływać.	piesek wszedł do rzeki żeby popływać	        SM0	male	24
MK0_anger_43.wav	anger	Niania odegrała w moim życiu ważną rolę.	niania odegrała w moim życiu ważną rolę	        MK0	female	23
TP0_happiness_55.wav	happiness	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        TP0	male	26
SM0_surprised_87.wav	surprised	Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.	na targach rzemieślniczych można zobaczyć wiele unikatowych produktów	        SM0	male	24
TP0_happiness_41.wav	happiness	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        TP0	male	26
KD0_neutral_48.wav	neutral	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        KD0	female	28
MK0_anger_57.wav	anger	Jedz inaczej aby polepszyć swoje zdrowie.	jedz inaczej aby polepszyć swoje zdrowie	        MK0	female	23
SM0_sadness_68.wav	sadness	Zamek w Malborku jest jednym z najpiękniejszych w Polsce.	zamek w malborku jest jednym z najpiękniejszych w polsce	        SM0	male	24
SM0_anger_36.wav	anger	Ten pomysł trąci brakiem realizmu.	ten pomysł trąci brakiem realizmu	        SM0	male	24
SM0_happiness_59.wav	happiness	Kupiłem nowy słownik języka hiszpańskiego.	kupiłem nowy słownik języka hiszpańskiego	        SM0	male	24
KD0_fear_37.wav	fear	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        KD0	female	28
MP0_neutral_68.wav	neutral	Zamek w Malborku jest jednym z najpiękniejszych w Polsce.	zamek w malborku jest jednym z najpiękniejszych w polsce	        MP0	male	24
KD0_surprised_81.wav	surprised	W lipcu wyjeżdżam z rodziną na wakacje nad morze.	w lipcu wyjeżdżam z rodziną na wakacje nad morze	        KD0	female	28
IC0_fear_28.wav	fear	Podczas medytacji można wejść w trans.	podczas medytacji można wejść w trans	        IC0	female	28
EB0_sadness_16.wav	sadness	Racja, ten pomysł jest najlepszy.	racja ten pomysł jest najlepszy	        EB0	female	27
KD0_fear_23.wav	fear	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        KD0	female	28
IC0_happiness_35.wav	happiness	Aby upiec ciasto, muszę kupić mączkę.	aby upiec ciasto muszę kupić mączkę	        IC0	female	28
KD0_happiness_63.wav	happiness	Moja wizja na przyszłość jest jasna i wyraźna.	moja wizja na przyszłość jest jasna i wyraźna	        KD0	female	28
KD0_anger_9.wav	anger	Piłka nożna to moja pasja.	piłka nożna to moja pasja	        KD0	female	28
TP0_anger_67.wav	anger	Miłość jest jednym z najpiękniejszych uczuć.	miłość jest jednym z najpiękniejszych uczuć	        TP0	male	26
IC0_fear_14.wav	fear	Ten miesiąc minął bardzo szybko.	ten miesiąc minął bardzo szybko	        IC0	female	28
WR0_anger_5.wav	anger	Przestań go judzić.	przestań go judzić	        WR0	male	23
MP0_neutral_54.wav	neutral	W grudniu często pada śnieg.	w grudniu często pada śnieg	        MP0	male	24
MP0_neutral_40.wav	neutral	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        MP0	male	24
TP0_anger_73.wav	anger	Zawsze stawiam przed rzeczownikami właściwy rodzajnik.	zawsze stawiam przed rzeczownikami właściwy rodzajnik	        TP0	male	26
IC0_anger_2.wav	anger	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        IC0	female	28
KD0_happiness_77.wav	happiness	Marzec kojarzy się z wiosennymi promieniami słońca.	marzec kojarzy się z wiosennymi promieniami słońca	        KD0	female	28
WR0_fear_13.wav	fear	Interesuje mnie historia Polski.	interesuje mnie historia polski	        WR0	male	23
IC0_happiness_21.wav	happiness	Egipcjanie uważali ibisy za święte.	egipcjanie uważali ibisy za święte	        IC0	female	28
WR0_anger_26.wav	anger	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        WR0	male	23
KS0_anger_19.wav	anger	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        KS0	male	23
KD0_surprised_42.wav	surprised	Przyjaciel to ktoś, kto zawsze jest po mojej stronie.	przyjaciel to ktoś kto zawsze jest po mojej stronie	        KD0	female	28
IC0_neutral_18.wav	neutral	Kwiecień to czwarty miesiąc w roku.	kwiecień to czwarty miesiąc w roku	        IC0	female	28
IC0_surprised_14.wav	surprised	Ten miesiąc minął bardzo szybko.	ten miesiąc minął bardzo szybko	        IC0	female	28
TP0_sadness_49.wav	sadness	Niektórzy powiedzą, że to państwo z kartonu.	niektórzy powiedzą że to państwo z kartonu	        TP0	male	26
KD0_surprised_56.wav	surprised	Moje dziecko umie już mówić kilka słów.	moje dziecko umie już mówić kilka słów	        KD0	female	28
KD0_happiness_88.wav	happiness	Jabłko jest bogatym źródłem witamin i składników odżywczych.	jabłko jest bogatym źródłem witamin i składników odżywczych	        KD0	female	28
WR0_anger_32.wav	anger	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        WR0	male	23
EB0_neutral_1.wav	neutral	Lubię czytać przed snem.	lubię czytać przed snem	        EB0	female	27
KS0_anger_25.wav	anger	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        KS0	male	23
IC0_neutral_24.wav	neutral	Miasto tętni życiem, nawet w nocy.	miasto tętni życiem nawet w nocy	        IC0	female	28
MK0_neutral_2.wav	neutral	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        MK0	female	23
TP0_sadness_75.wav	sadness	Moja teściowa czasem przyjeżdża do nas w weekend.	moja teściowa czasem przyjeżdża do nas w weekend	        TP0	male	26
IC0_surprised_28.wav	surprised	Podczas medytacji można wejść w trans.	podczas medytacji można wejść w trans	        IC0	female	28
MK0_neutral_26.wav	neutral	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        MK0	female	23
MK0_neutral_32.wav	neutral	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        MK0	female	23
MP0_neutral_83.wav	neutral	Ten źrebak jest wychowany zgodnie z najlepszymi standardami.	ten źrebak jest wychowany zgodnie z najlepszymi standardami	        MP0	male	24
IC0_neutral_30.wav	neutral	Każdy taniec ma swój własny rytm.	każdy taniec ma swój własny rytm	        IC0	female	28
TP0_sadness_61.wav	sadness	Zupa pomidorowa to moje ulubione danie.	zupa pomidorowa to moje ulubione danie	        TP0	male	26
KS0_anger_31.wav	anger	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        KS0	male	23
TP0_sadness_60.wav	sadness	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        TP0	male	26
IC0_neutral_31.wav	neutral	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        IC0	female	28
MP0_neutral_82.wav	neutral	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        MP0	male	24
MK0_neutral_33.wav	neutral	Po operacji nie mam żadnych blizn.	po operacji nie mam żadnych blizn	        MK0	female	23
KS0_anger_30.wav	anger	Każdy taniec ma swój własny rytm.	każdy taniec ma swój własny rytm	        KS0	male	23
KS0_anger_24.wav	anger	Miasto tętni życiem, nawet w nocy.	miasto tętni życiem nawet w nocy	        KS0	male	23
MK0_neutral_27.wav	neutral	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        MK0	female	23
